label,review
0,很喜欢马云一时冲动买了这本书翻了翻之后发觉 果然是冲动了都是现场点评的节选个人建议看看现场 现场要精彩很多
0,质量差，颜色不一样，窝心
1,三个九买的，性价比超高！
0,不好用，不洗还好，用了这个洗发水，头发更油，吹干了，头发都是油油的，我本来就不是油性头发，用了反而糟糕。还那么贵
1,拿到手上先看了序，感觉就像是妹妹对姐姐的依赖，使我急切的继续翻下去，仔细看着里面的详细分解图和超级啰嗦，一切都那么简单易懂，并富有一种特殊的磁性吸引着我，全然不像以往的书籍，几乎这本书上的菜我都急于想尝试一个遍，于是，就这样开始了我的烹饪之旅…这本书不光只是本好教材，还是个充满故事、情感的自由空间…给无论是否会烹饪，但却充满热情的人作为很好的引导，幸福的开始一切并启程…
1,手机屏幕够大，物流速度超快，满意。
0,个头很小，而且很不新鲜。还是在超市买吧。第一次买。也不会有第二次了
1,"服务员素质很高,比国内很多5星饭店要好!设施有些旧,但维护的不错,干净!餐饮价格适中!某天晚上工人磨地板,很吵,后交涉停止施工,第2天大堂道歉并送果盘1份,结帐时再次于前台表示歉意,对于他们的服务态度确实没的说,就1个字:好!楼层的小点心很温馨!早餐有山东特色,非常好!说个缺点:房间隔音稍微差一点!补充点评 2008年7月22日 ： 靠栈桥近,外部景色优美,值得入住!"
1,裤子质量不错，价格也挺便宜的，挺满意的一次购物
1,第一次在网上买水果，感觉好！送货快！包装好！品质不错！
1,还挺新鲜的，方便快捷，苹果很脆，很甜，很好
0,味道不怎么样，跟水果店里面味道差远了，我家宝贝都不吃
0,甜，但小，又不好看，一共就两斤一两。这样的苹果在超市就四把九毛九一斤。
1,本来晚上想去跟老公认识的地方巴罗莎去坐下，可儿子很没情趣的一定要去超市！好在蒙牛的这款酸奶味道很不错！推荐下！
1,也许人性中有那么点善良，祈祷着他人或得和平跟幸福战争离我们貌似很远，其实却非常的近，只是几个纬度或是几年，想一下其实真的非常近。故事中的莱拉，真的很欣赏也非常敬佩，她如果是阿富汗新一代女性的象征，那么怎能会不让人起敬。看着别人的悲惨想到的却是自己的幸福，这样真的残忍，可是我是一个懦弱的人我能做到的或许只有不停地感恩，感激所有的一切。感激平凡的一切感激和平！
1,活动时买的，很划算 香味很好闻
1,外型倒是很不错的，手感很好。
0,京东钻石用户:第一次有感觉被坑的经历，1-看的感觉是双4G，结果是4+2。只怪自己没看清楚这文字游戏。2-财富版会员却少了最重要的DS功能。完全只剩鸡肋。希望对大家有所帮助。
0,"无express插槽，无e-sata, 屏幕可视角太小，色域也只能算凑合，转轴处塑料感偏重"
1,作者在少年时即喜阅读，能看出他精读了无数经典，因而他有一个庞大的内心世界。他的作品最难能可贵的有两点，一是他的理科知识不错，虽不能媲及罗素，但与理科知识很差的作家相比，他的文章可读性要强；其二是他人格和文风的朴实，不造作，不买弄，让人喜欢。读他的作品，犹如听一个好友和你谈心，常常唤起心中的强烈的共鸣。他的作品90年后的更好些。衷心祝愿周国平健康快乐，为世人写出更多好作品。
1,设施较旧，但环境不错，价格还可以，没有早餐是件遗憾的事。
0,订的豪华标间，738元的价格，住过的同等对比是最差的。周边环境除了一地铁口没有其它，餐厅不行，周边也找不着吃的。房间小，住了两天还有一天晚上没水，宽带收费40，打印贡献了几十个10元。绝对不值。
0,差评！！广州到广州用了十四天！
0,都是半瓶装，无良商家，骗子
0,火龙果不太好，然后说是六个，但其实只有五个，然后大小也不一致，然后有一个小到不行。
0,我买了你几次苹果了，可是这次买的没有上两次好了，价钱是便宜了*，可是货很差了，我在不敢相信你的货了，枉费我关注你
1,"性价比突出,屏幕显示效果佳,功能齐全,200W像素自动对焦,拍照效果满意"
1,无比佩服小林老师，他凭着那颗热爱孩子、发现孩子的心去关心爱护巴学园的每一位学生。自己什么时候才能向像他那样善于发现孩子的美，而不是像现在开始教育工作时这样“眼里融不进一粒沙”。在小林老师心里，每一个孩子都是天真的，每一个孩子都是善良的，每一个孩子都有自由享受生活乐趣的权利，但我们现今的教育环境却很难给予孩子他们真正需要的~~~悲哀~
0,装XP系统后无线网卡驱动很难找，装好后信号很不稳定，也不知道是什么问题，开机的时候光驱部分又卡拉卡拉的声响
1,第一次买班尼路的，3件88折，还满减，不错
0,唉 假的 希望大家也别买了 起头皮屑， 便宜没好货，最真实的，洗后感言，咱先别说多少钱，做为一个生意人，讲的就是货真价实，我给你的钱 是冥币了还是咋的
0,只能对京东无语，到货就降价了
1,苹果好小个，不靓，和图片比差好远啊，又青又小，所幸吃起来还行，这么丑的苹果，应该是没打药没打蜡吧
0,屏幕周围的边儿有点松垮。持续使用，机器还是有些热。触摸板下面的按键手感不好。A面容易沾指纹，需要经常擦。携带重量还是比较大，当然，跟大容量电池不无关系。
1,包装看起来挺好的，东西也多，就是感觉比超市买的香味浓一些，只有我有这种感觉吗？
0,出厂的膜都没有！让人怎么用？箱子上写了有送布和笔！东西呢？？客服也是会扯！说什么我没领取！当初问得时候说没有送的东西，收到货了就说是我没领取！我说句实话！屏幕分辨率真心不怎么样！那些数据是假的吧？差评！！！想买的赶紧改道！去买小米都比华为强！以后是不会再买华为的东西了！
1,说实话，12个苹果只有4个看得上眼点，口感一般，水果还是就近超市现场挑好些
1,物流相当快，非常满意！经济又实惠，很快，也不卡！有机会给朋友介绍买。
0,"经常自动关机,太差了"
1,我感觉还行吧，至少洗衣服务挺快，硬件环境虽然一般，但是毕竟我是考虑离机场比较近，随便住一宿，第二天早上赶飞机，所以，其他一切也就无所谓了
1,二年前给他买了全套的神奇校车1，这套书成了他最喜欢看书之一。我也把神奇校车2读了一遍，感觉风格与1有些变化，信息量没有1大，但是多了自己动手实验的部分，孩子对这新增加的部分很感兴趣，我们准备在期中考试结束后就开始实验。准备过段时间把神奇校车3也买了。我有一个想法：怎么把孩子对某一领域的兴趣继续深入下去呢？神奇校车使孩子对科学探索的兴趣大增，但是这套书再好信息量总还是有限的。
1,衣服质量没问题，穿上合身，喜欢。
0,不得不说 水果质量真是一次比一次差，京东的东西也就一般，主要是速度快，但从物流到无人车，全都山寨*，真的有点东施效颦了。
0,不值这个价 男朋友都说我买上当了 不过快递大哥服务特别好 给个五星。
0,衣服太次，一点都不满意，
0,水果烂了，而且不新鲜。千万不能在京东买水果！！！
1,*两瓶750×2+100×2还送这个玩意，只能说非常满意。电吹风赠品很小适合旅行带，平时用估计太柔弱了
0,心好几个发黑的。潘石译太差了！
1,刚刚到前台Checkin的那一刻，服务员爱理不理头都不抬，一点微笑都没有；入住之后服务人员态度大好，房间清洁员都很友善。一直没太想通。整体很喜欢，但房间内部设备的选用和安装显得粗糙-希望能够长久有好的软硬件服务。宾馆反馈 2008年6月26日 ： 感谢您入住华君酒店。 由于酒店正处于发展期，部分新招募的员工服务意识尚有欠缺，我们酒店会不断地加强培训和指导，力争每位客人入住华君都能有宾至如归的感觉。亦希望能够得到您的鼓励和长久的支持。 请您在方便之余与酒店市场部联系，我们将提供令您满意的服务。
0,没想象的好，玩游戏的时候老自己关闭，超不爽，
0,"买了很多次了,都还可以.这次是给老爸买的,老爸说很多坏的,有烂的有撞伤的,很失望,以后不会再买了."
0,东西很差劲 ，特意用了几天才评价，按说明洗头的时候洗两次洗发水，头发依旧很油腻，还一样脱发 ，还没有*王，海飞丝好 ，再也不会买了
1,外观很漂亮，比较轻，，这样的价格能买到这种性能和配置的本本，已经很不错了
0,最不满意的是没有电子发票
0,真不好，吃到里面烂不说，果实又涩，我同事也说了，比外面 地摊上的还差，第一次买就有就种情况了，还敢有第二次吗？
0,个头不大，平均一个10块钱其实性价比不高，而且收到货第一时间打开 ，最大的那个果子居然烂了，我都好无语。
1,我定的是特价房，房间小点，还能接受，毕竟对旅游者来说呆在房间的时间比较少。酒店内环境不错，就是门外在施工，有点嘈杂。服务不错，门童很勤快，check in，check out也很迅速。就是莲蓬头不能取下有些不便。宾馆反馈 2008年8月13日 ： 非常感谢您选择入住中山国际，我们非常重视您对我们提出的意见。酒店边上的中山中路正在进行国际名品步行街改建，由此给您带来的种种不便我们深感抱歉。请您在预订房间时告知我们您对房间的要求，我们将为您安排合适的房间。衷心期待您的再次光临。
0,买小了穿不上乃
0,很好很好，简单实用。
1,第二次买了，因为我上次买给我男朋友的，他说太好穿了，所以我再买一次给我老爸。质量还是那么好，穿起来显得我爸腿腿特长而且还年轻了不少呢！
1,裤子是正品，质量不错和描述的一样。一直都喜欢这个牌子衣服。
0,样式看起来呆笨，本来和蓝色配合应该看起来会好点。结果颜色从蓝色变成黑黑带着点蓝，感觉就和村里老头穿的一样，我可不想扮老。最生气的是一个星期买了两次第一次小了看着不错，重新买了一号的结果颜色都变了。快递单上还有涂改的痕迹，写着别人的名字后面用笔改的，纽扣是开的应该穿两天再包起来没有问题。
0,发错了，懒得退换了，送人了。
1,买着屯着的，第三个了。
1,到宝贝了，买给朋友的，跟实图一样，穿着好看他也喜欢。而且卖家态度很好，物流也挺快的没等多久，裤子摸着舒服，质量不错，我觉得是一次很满意的购物。
0,女人，尤其是女孩，心思细密，敏感浪漫，更容易好高务远，一想天开。这本书就是让女人懂得要脚踏实地，不要心高手低，也不要以为爱情会是幸福生活的全部。总的来说还不错，但我更喜欢《女人的幸福与什么有关》，感觉更贴合中国女人的实际。
0,垃圾！垃圾！垃圾！！！
0,送的货不对版，根本就不是阿克苏冰糖心苹果，且品牌也不一样，申请换货直到现在也没人理，非常差评，对京东很失望！
1,"服务非常到位,无论工种酒店员工都很热情,有的时候不是他们的服务范畴,也会热情上来关照,酒店的花园超大,很适合散步.唯一欠缺的是酒店房间的地毯总是有一股发霉的味道,房间的被子潮乎乎的.总是软件不错,硬件有待改善."
1,用了一段时间了才评论，这是我用过性价比最好的了，配置也没说的，价格合理，麒麟950不比960差到那里，比苹果最近出的iPad7高一万倍，支持华为，支持国产。
1,刚刚到手的平板手机，还没完全使用，看样子非常好，等用过后再来评价。
0,这是我住过的最差的五星级酒店！8月5日住的所谓经济间，504元/晚；房间很小，通道小的只容下一条腿。卫生间没门，淋浴房居然也没门，洗澡水下不去，快漫出卫生间！换了一间，还是这样。地毯很脏！没有服务！再不住了！白送也不住！有被大刀砍的感觉。
0,他吗的假货，上当了，你们不要买。
1,还没用，比我在超市看的划算，京东的物流快的不行啊，必须夸夸，早上下的订单，下午就到了，真心的不错?
1,"这是一个关于双胞胎兄妹的故事,这对不幸的双胞胎却遇到了富有爱心的夫妇,虽然之前他们也历经磨难,那趟他们一直没有机会赶上的火车,那清晨迷路后却意外地闻到浓浓的肉香味时,感动的不仅是这对双胞胎,还有我!相信吸引读者的不仅仅是故事的情节,当然情节也是相当的精彩!在给本书下评论的时候,我选择了适合它的人群,其实这本书,不仅适合那些未成年的孩子,也是成年人的良师益友!"
1,便宜，便宜没好货。唉 蕊片太次了，不散热，开机不到几分钟，就有吵音   只有3个USB
0,房间还可以，早餐不大好，周围比较偏僻。服务态度一般。
0,内存空间小，可以存储的东西少！没有红外线和蓝牙功能，无法满足急需数据或用本本传数据的需要！无数据线传输功能！不支持JAVA！不支持自编铃声！无录音功能！
0,没有收到货品，找不到客服，系统自动显示已经收到了。
0,洗发水不好用 洗了之后头好痒还有头屑
0,语言轻松幽默，阅读起来让人心情大好，内容实用，但是不喜欢把博客回复内容以及跟读者互动的话题全部照搬上来。感觉比较杂乱。
0,外形尺寸都非常满意！就是有一点新买的怎么那么难么慢？？？卡机卡的要死，我是真心无语了！你卡机我能接受？新买的，才用了几天，反正刚拿回来反应就是慢，卡！不想说什么了，真是一次闹心的网购！
0,走道有味道，房间非常小，电视点播电影会收费。空调会自动喷一股香薰气味。
0,第一次用这么稀的洗发水，像是兑过水一样。
1,非常非常，感谢国产品牌。
0,在jd买了不少东西了，这是放了多久的苹果，这品质还敢让人相信吗？
0,酒店周边比较繁华，对面有必胜客。服务热情还可以，设施就不是一般的差，第一个房间网口坏了不能上网，换个房间，水蓬头不出水，郁闷，各位还是不要去了。
1,当读完全书后，感觉到一种面对战争的真实感，感觉到政权是多么残暴，为了巩固自己的权威难道就可以无休止的草菅人命么？迷龙的死完全是典型的中国政权下的牺牲品，死啦死啦的牺牲是那么的无奈与悲凉。
0,套装是2瓶洗发水与一瓶护发素，收到的护发素变成润发乳了，而且送的梳子也没有
0,买的时候说没优惠第二天就有优惠了很无奈……
0,很差，掉颜色太厉害了，多买几条就可以开染坊了
1,第二次洗沙宣咯，这次还多了润发乳和发膜，这两个就是第一次用了，不过味道挺喜欢的沙宣
0,快递太慢，有点肥，
0,真他妈缺德，老子以后再也不喝蒙牛了！
1,虽然酒店比较陈旧，但整体服务很好，遇事处理反应很快，交通也便利，下次来还会选择入住这里。
0,电源适配器太大，比我T61的要大。这么小的机器，应该配个小的。发热还是有点厉害。
0,垃圾的一逼，不错的哦。。。
1,还没看到图的时候，我就猜到了，哈哈，这个让我们教室充满了红枣味的蒙牛酸奶么晓啊，当时我们最爱了
1,真心不错 新鲜 酸甜 多汁 脆 口感好?
0,图片跟实物反差太大了，工作服啊?
0,一般般还
0,说好的吹风机，好吧，就是噱头，我懂。但是，等了两个礼拜，东西才送到。京东也是会玩
1,"大小合适，质量非常不错、穿上很舒服,一次开心的网购"
0,苹果下班回来削了一个，咬了几口，感觉有点不对劲儿，就拿刀去切开，结果吓死人了，里面都是黑的，全部都烂掉了，以前很信赖京东商城，现在搞得自己都不敢再买了。
1,设施陈旧，感觉不想05年装修过的样子。卫生间也较一般。不过三星也就这样了。床太短，我不算很高吧。稍微往下躺了些脚居然悬空在床外。床头柜有个小收音机很有特色，商务房有电脑，网速也很不错。我住的是靠角落的房间感觉噪音不算很大。
1,最外面的包装我也是醉了(ω` )，物流没问题，还没用不知道质量如何，囤货
0,后悔了 专门给孩子视频用的 充电慢 视频的时候重力感应错误老是颠倒 充电特别慢 很慢
1,蒙牛滴。。。口感醇厚，不错～
0,巴士接送30分钟一班，在固定地点接送，转机住宿还算方便。
1,信号好！闹铃中有一星期中具体某几日响铃，很方便了！显示屏在强光下，比以前那个明显清晰！
1,感觉挺不错。给个满分。以资鼓励。
1,物流配送及时，产品质量不错。服务质量一流！谢谢！
0,很不幸，收到包裹时已有破损，包裹中有平板电脑，黑米移动卡，发票，京东广告一张，但是，没有畅读卡和腾讯视频卡，正在咨询客服。。。。。。。
1,上午10点就送到了，物钞所值，支持国货
1,还没使用看着不错，小瓶的也太迷你了，快递也快服务也好
1,硬件比较新，比如led的液晶屏，11n的无线网卡，4570显卡（虽然比较低端但是性能接近上一代的中高端卡）。发热比想象的好。
1,舒适度好， 厚薄合适 挺好 不错 暂无 服务不错，未发生不愉快的事情；
0,没有想象中的好，不知为何会那么畅销
0,房间非常小房间设施非常旧，因为装修至今已经10年了。房间空气非常差，一打开门一股非常大的烟味和霉味迎面扑来服务还不错，虽然帮我从6楼换到了9楼，但是房间空气依然非常差非常差非常差得不能接受！！！
1,刚收到货就试了一下还行，一直用华为的手机，感觉可以又买了个平板。
0,喇叭那个角塑料和金属连接处有间隙，导致整个下部连接的地方一边平，一边翘起！瑕疵太明显！按起来感觉塑料好软！而且无线信号不好！包装简陋
0,没有配DVD刻录机，电源接头采用弯曲式，这样转到朝后的方向会影响到光驱托盘的弹出，其他待发现
0,少了一个，没人处理垃圾
1,入住没什么问题，前台把握安排在23楼， 那里可真是馊臭，一出电梯非常难闻。进了房间里面还是有这个味道。 就快要吐出来了。 实在是忍无可忍，打电话给总台，要求换房。 后来换到39楼。 服务生说是23，24楼市公寓楼，有人在做饭的。 晕！！！ 也说明酒店不重视携程的客户。 如果是他们酒店ACCOR的会员的话，肯定不会安排在23楼。 还有个奇怪的问题是， 为什么携程总是没有早餐的？ 什么酒店都没有， 感觉是携程吃了我们的早餐。
0,一进大堂，好气派的说，然后去了东苑，落差好大。东苑是挺旧的，房间也比较小，设施也比较旧的，整体中规中矩吧。早上7点多会有阿姨按门铃，问你有没有衣服要洗，坑爹呀...
1,帮朋友定的　反应还不错　下次去应该还会定那里吧：）
1,我入住的是商务大床间，性价比很高，房间还有液晶电脑，可以免费上网，服务比较人性化，晚上免费送的果盘，而且在床头放了一枝鲜花，感觉比较温馨，房间各种小吃饮料一应俱全，美中不足的是家具有点陈旧~~~
0,不好！会粘毛！和外面路边摊15的差不多
0,个人认为携程推荐此宾馆是不注重会员的基本利益。该酒店一半房间临大马路，晚上很吵，使人无法入睡。每次预定，该酒店总是声称无法保证安排安静和有宽带的房间，明显不重视携程的客人。本人已在该酒店经历了多次可怕的预订过程，携程的协调能力始终使客人深感失望，希望携程在赚钱的同时真正为会员的利益着想，不要推荐这样服务死板的酒店，本人今后决不入住该酒店。
1,物品齐全，用起来还是不错的。
1,很好用的试用装，有京东购物都变得轻松了！
1,在京东商城上买东西真的非常方便，送货也快，质量也好，我非常喜欢京东商城。
1,材质很不错，买了三件，最喜欢花灰色。非常的帅气，会回购的。没注意不是京东快递，快递不好。
1,新鲜大个，比外面卖的性价比高多了！等下午点吃一个看看！??
1,衣服看上去不错，还没有穿，等穿了再来追评！先给好评
0,牛根生，你死不死 蒙牛敢说只祸害内陆中国人？
1,苹果真心不错，爽口，甜，十分值得购买！！！
1,书本的结局本是很乐观，但是看完番外之后，最终佳期还是和孟和平在一起了，生了一个可爱的女儿叫“孟纪念”，为了纪念阮正东，也为了纪念那一段青涩的岁月。正如书中所写的“本以为放手的不过是一段感情，到头来却是一生”，这本书让我学会珍惜，珍惜生活，珍惜友情，珍惜爱情，也要珍惜生命（阮正东太可惜啦）。《佳期如梦之海上繁花》也很好看哦！
0,快递太慢了，衣服也不怎么地
1,沙宣洗护套装，真的很不银，洗后的头发，清爽舒服，光彩出众。
0,"我住的是豪华套房,折后价是2990,但是入住后发现性价比极低,套房是在前面一幢楼,最高是9楼,完全看到不前面人民广场的风景,而且房间比较小,是我住过的五星级套房中最小的,以后绝对不会再选择这个酒店了."
0,差；买了第二天就降价；除了充电器；什么都没送耳机贴膜都没有；太差差差差
1,后来还帮同事买的。他很喜欢。据说回家后一口气看完了。对书里面的一些小诀窍铭记于心并常常练习。真是个热爱健康热爱生命的好青年。这本书他赞不绝口，一直感谢我向他推荐，而他也将健康的理念向更多人推荐。不错！
1,京东自营的水果就是好 价格实惠 又很新鲜 而且每个都很均匀 包装的很好水果没有损坏 速度也是快快的！
0,破东西，买来送人的，结果充电器不能用。还以为官网呢就放心购买了，谁知道会有这样的事情发生。气死我了。大家购买还是要擦亮眼睛哦。
1,宝贝超级赞，料子很好，穿起来特别舒服，款式也很新，特别喜欢简单大方的东西，还会再来的
0,个人不是很喜欢这书，主角的故事太假……一个农村出来的一贫如洗的女孩子，最多一个小学文化，在一个贵族老太的指点了一两年，再读个心理学课程就能当心理师了？太玄乎……不真实
0,发货物流快，但是品相差差差，重要的事说3边，是一大早8点半左右送到的，我不在家母亲代收的，发现有2个外皮全是黑的斑点，快递说没有烂不算坏，可是我晚上回来后发现已经长霉了，变质了，那还能吃，我妈妈立马就扔到楼下桶了，真是伤心无语……下次再也不会在京东买水果了。
1,裤子很好啊，我老公穿起来很合身，而且很帅哦，下次还会光顾的，物流也很快，客服态度也是极好极好的。
1,且不提它的字和画的排版，看起来那么舒服，光是那纸张摸着都觉得感觉很好。很久就知道有这本书了，这回是想送给朋友的孩子才买的，送之前自己就先看了。这一看不要紧，居然让我看着看着感触颇多，而且不知道该用什么语言来描述自己的感动和感悟，我只知道，看完一遍居然有一种心灵被洗涤了一次的感觉。但愿所有的人都能从书中得到最美的享受并唤起自己心灵深处的那份淳朴的不加修饰的真善美！如果那样的话，我们的社会一定会更加宽容和谐。
0,表示很无语………………
0,先不说产品如何，收到货的时候已经漏了大半，盖子根本没盖紧还是怎么的。太让人失望了。
1,东西不错，比想象中的好，性价比不错。京东的配送速度也要赞一个！
0,真他妹的苦，皮比图片厚太多了吧。不好吃，比朋友老家带来的红柚子差太多了。。。
1,优点：1 房间大，也很干净。2 地点不错，去那里都很方便。3 服务态度好。缺点：还没有发现。
1,感谢客服Ben的真诚服务就是物流慢了点物流待提高
1,1、搭载GPS卫星定位系统；2、独特、便捷的待机画面；3、机身体积相对小巧；4、支持廉价且通用性极佳的SD存储卡，并支持热插拔。
1,第一次再京东商城买，清扬洗发露！抱着试试的心态！没想到比在线下超市里买的更放心！试用啦一下非常满意！京东快递速度快的没的说！赞赞赞?
1,不算是一本很专业的书，但作为日常养生的参考还是不错，有很多从前不知道的保养知识。看了此书对中医养生有了更浓厚的兴趣，当然尤其是能使自己又美丽又健康的法子，正在尝试，但愿有效果。呵呵，现在买了很多花草茶，还有茯苓粉，打算再做种子眼霜。嘻嘻，女人就是爱折腾，只要能让自己变美，就绝不怕麻烦，所以，从这个方面讲，算是本好书吧
1,"是绝佳的购物首选酒店,楼下就是连卡佛和海港城，但乘搭地铁就需步行10分钟。房间设施和装潢都显陈旧，入住的是吸烟楼层，异味很重，如果没有烟瘾的话，务必交代预定非吸烟楼层。自助餐的水准的确挺差，和200元的收费不符。"
1,外观漂亮且是金属的，噪音也在可以接受的范围之内，基本上感觉不到，锁触摸屏的设计很人性化。
0,这次住的丽晶，实在是令人气愤。酒店浴室没有防滑垫，铺了个毛巾在地上冲凉。怎奈毛巾太小，还是摔倒。3个牙齿摔没了。包括两个门牙，其中一个要拔掉。之后发生的事情更是让我对这个所谓在当地的四星级酒店太失望了。酒店没有任何一个人在事情发生到现在有个道歉的意思。反而说你自己不小心，拒不做任何有诚意的合理赔偿。携程的沟通也是令人失望。一句“没有办法”，仅此而已。希望准备入住这个酒店的朋友要注意。自己的平安还是很重要的。
1,还不错，刚拿到吃了一个，跟前面买的一样，脆，甜，信任京东，给快递小哥点赞，送货快，准时。
0,特价房相当的吵。临近高价桥，晚上吵死拉。不过在背面的房间倒还不错，价格也很有吸引力。就是房间很旧！服务员态度一般，而且还很忙，入住和退房都等了很久，差不多10-30分钟才能搞定。
0,苹果质量不行，软绵绵的，没有超市买的脆。闻起来苹果香味太浓，很可能是放太久了。
1,不错，华为信赖的国产品牌，支持国产。用着不错，不卡也不发热，分辩率蛮高的，国之品牌??
1,我是2008年8月8日入住这家酒店的。如果您是旅游，那么您可以把这家作为的首选。很有徽派特色。位置很好，就在屯溪老街，并且旁边就是一条滨江的路，晚上可以沿着江边散步，虽没有老街的喧嚣，但江边夜景也十分怡人。急需改进：1、餐厅的烹饪技术亟待提高，那个菜做的，是我吃过的最难以下咽的菜之一，尤其那道“胡氏一品锅”，看起来就没食欲。我是吃过正宗徽菜的，和这里完全两回事；2、房间的门真的不能再用钥匙了，用钥匙根本算不上是复古，这种钥匙的门，我们许久没用过，都不怎么会开了，建议更换感应式的门开关，关键是要方便客人。
1,用了一个月才来评价，我是油性头发，用着一点也不油腻，很清爽，客服态度很好，京东的快递速度特别快，这款洗发露特别值，喜欢的赶快下手吧
1,宝贝质量很好，面料舒服，大小合适，很好看，物流也很给力，不错 ，五分好评。
0,刚买就发现降价了，客服忽悠说收货后可以价格保护，后来却以无法价保为由拒绝，没信誉，差评！
0,小的我都没话说了。亏大发了。本来就是图个便宜，货拿过来，超市里都没这3个小的了。
1,两箱总重5.6公斤。带箱子包装。尺寸够。    汁多，脆甜。
0,你妹的，买了第二天做活动，也不会在面页提示下！纯坑人！
1,不错 物流快！ 闻起来挺好闻的 还没用过就来评价了 还不知道效果如何 估计应该不错 该说啥呢 凑凑字吧 不知道够不够?
1,蒙牛绿色好心情
1,快递好快晚上下的单第二天下午就到了，还没有试用闻了下香味和超市买的一样是正品
0,比平时的价格还高，生气
0,"本书对英语学习没帮助,抱着学好英语的目的的读者最好别买"
1,用起来感觉不错的，屏幕很大很清晰，4G通话上网都不错。我买来是为了玩实况2012的，安卓版本高了装不上，除了感觉有些小贵其他都好
1,好看自不必说了，文字流畅，读起来非常舒畅，只要没有杂事，可以一口气读下去，不觉累。好用是因为读史有“资治通鉴”之用。作者花了大量功夫在数据搜集和素材整理上，一些看似不起眼的数字，实则花费了大量心血。尽管如此，作者也不掉书袋，就这样信手拈来，很自然。作者是很有潜力成为“流行”史学家的，希望保持水准，不求出书数量。
0,赠品少啦一瓶。以后不会在京东超市买东西啦。京东物流有病。京东超市一起买啦5样东西 一天多时间送一样。都送5天啦。有病啊。18号买的。23号还没送完。而且是一天送一样。操
1,离开温泉酒店就入住了这间酒店，感觉就和一般的四星没什么两样，出入蛮方便的，最方便的是酒店对面有个海鲜大排挡，到那里吃海鲜很爽，各种海鲜都有，有很多都叫不出名字，不过都很好吃。
0,除了蒙牛，银行的这种新闻我也懒得说脏话了~
0,真的不怎么样，如果去大连玩，不要选择正旺季的时候，可以旺季刚开始或快结束时候去，费用少，日月明也是连锁店但是确实不如如家，莫泰。一分钱一分货，建议网上的预定，要事先打电话联系酒店，然后到店付款。
1,产品很给力！包装很到位，快递小哥也很热心。直采值得赞！！
1,蒙牛的这个广告比较好。有创意。
1,滑盖十分流畅，显示屏够大！有自拍镜功能！支持JAVA。
1,好喜欢蒙牛的新包装！！！
1,功能还算实在，尽管不是很好，但是，内外双屏的效果还不错，铃声也行了，手写笔慢是慢了点，但比起拼音打字方便多了，不用总是几个手指头在那个小小的按键上按来按去的。
1,挺不错的，非常流畅，真心的自己手机买乐视这种牌子后悔了，虽然配置高但是流畅度远不及华为
1,活动时买了两条，质量很好，穿着舒服大气，买的加绒的很暖和！
1,老实说，跟张爱玲的原作比起来，我更加喜欢电视剧版本的《倾城之恋》。因为它将原作中那个只有短短十几页的故事描述得更加细致、深刻，并且在不影响原本故事内容的基础上增加一些新的故事情节，将白流苏和范柳原塑造得比原作更符合我们的观念，让我们更易接受。相较于原作中那种自私自利的爱情故事，相信大家会更喜欢看电视剧版本中那种温情脉脉的爱情故事。所以建议喜欢的朋友买来看看。
1,住了三个晚上，总体感觉还是蛮不错的。最满意的是酒店提供的免费升标。预定的是商务标间，由于客满，酒店给我们免费升到了高级商务标间。在这里赞一个。要说不足之处，一个是前面有网友提到的隔音效果不太好。另一个是没热空调，开了一晚还是冷风。后来向宾馆打听了下，好像是说没有热空调的。
0,图1:早上8:39电话我，确认收货地址，并告知中午到货，因为10点出门，请快递下午5点左右送来。    图2:短信9:06通知，水果在快递柜！！！-_-||5公斤要姐自己扛>_<，9:25电话快递公司投诉，nnd。    插件说明:Lenovo乐檬手机非常差，日期时间跟不上或是卡机严重，加装应用软件太多，还不能删，唉！柠檬比不上苹果。    图3:包装很好，nnd，20颗苹果14颗面黄肌瘦的还脏，姐安慰自己，维生素应该有，不是假苹果。    事件:前三天在京东，自有品牌买了维达抽取纸巾最小尺寸，6小包破了2小包-_-||nnd。。。。    结论:京东物流服务越来越不行。
1,外观干净，机身簿，7寸的大小放包里或兜里都合适。
0,菜市场一元一斤的品质，外观超难看，12个就有2个烂苹果，良率16.66%，这哪是降价促销，就是烂苹果大甩卖………从此再也不买了，坑货！
0,"内存偏小！还得自己加！预装VISTA 系统运行的速度有点慢了!读光盘的时候,声音很大!要是送个包就好了!"
1,裤子手感舒服，质量很好，做工很讲究，布料很软穿上很舒服，大小合适，不错。
1,hp的这款机软件方面虽然有点欠缺，但是打了个电话给HP总部，立马将所需驱动发到了邮箱，装上之后发现这台机蛮好用的，其它方面都很好，外观也蛮时尚大气的，过几天再去加个内存，那就更完美了。嘿嘿。。
0,我已经买了多次，最初还可以，但一次比一次差！刚收到的货一箱两层，上面一层是好的下面一层基本都是烂的。商家太黑心！！以后再也不买这家的了！
1,本机既有专门的音乐播放平台、又有30万30万像素摄像头、还支持mini SD卡扩充内存、而且价格还不超过1300，这样的好手机哪里去找？还有比明-西E61更实惠的么？
0,这本书就是抓住了女同胞的心里，而且现在起这个名字的书可多了，这是本超烂的书，千万不要买，我后悔死了！
